"date","open","high","low","close","volume","adjusted_close","source_symbol"
"2024-01-02","405.8399963378906","406.0899963378906","400.239990234375","402.5899963378906","58026900","397.25421142578125","QQQ"
"2024-01-03","399.92999267578125","401.0","397.8900146484375","398.3299865722656","47002800","393.0506896972656","QQQ"
"2024-01-04","396.44000244140625","399.5899963378906","396.05999755859375","396.2799987792969","39432800","391.0278015136719","QQQ"
"2024-01-05","396.45001220703125","399.55999755859375","395.3399963378906","396.75","44922800","391.4916076660156","QQQ"
"2024-01-08","397.989990234375","405.239990234375","397.8399963378906","404.95001220703125","42473800","399.58294677734375","QQQ"
"2024-01-09","401.9100036621094","406.69000244140625","401.7099914550781","405.75","39132900","400.3722839355469","QQQ"
"2024-01-10","406.07000732421875","409.5199890136719","405.1700134277344","408.5","33962800","403.08587646484375","QQQ"
"2024-01-11","409.7900085449219","411.20001220703125","404.239990234375","409.3500061035156","54536200","403.9246520996094","QQQ"
"2024-01-12","410.3999938964844","411.25","408.1499938964844","409.55999755859375","39595000","404.1318054199219","QQQ"
"2024-01-16","408.30999755859375","411.1199951171875","406.8299865722656","409.5199890136719","43903000","404.0923156738281","QQQ"
"2024-01-17","406.1700134277344","407.5899963378906","402.9200134277344","407.2099914550781","54386000","401.81298828125","QQQ"
"2024-01-18","410.5199890136719","413.5799865722656","409.1600036621094","412.989990234375","59562500","407.51629638671875","QQQ"
"2024-01-19","415.2200012207031","421.3399963378906","414.6300048828125","421.17999267578125","70325100","415.5977783203125","QQQ"
"2024-01-22","423.4100036621094","424.7300109863281","421.1199951171875","421.7300109863281","44880600","416.1405029296875","QQQ"
"2024-01-23","422.42999267578125","423.70001220703125","420.57000732421875","423.4800109863281","33003800","417.8673400878906","QQQ"
"2024-01-24","427.44000244140625","429.8500061035156","425.3299865722656","425.8299865722656","46948000","420.1861877441406","QQQ"
"2024-01-25","428.3599853515625","429.0400085449219","423.9800109863281","426.3500061035156","44367200","420.6993103027344","QQQ"
"2024-01-26","424.44000244140625","426.2099914550781","423.1499938964844","423.80999755859375","37137000","418.1929016113281","QQQ"
"2024-01-29","424.2699890136719","428.3500061035156","423.6099853515625","428.1499938964844","38694700","422.47540283203125","QQQ"
"2024-01-30","427.1000061035156","427.67999267578125","424.3800048828125","425.29998779296875","36739000","419.6631774902344","QQQ"
"2024-01-31","420.8500061035156","422.8699951171875","416.7900085449219","416.9700012207031","64010600","411.4435119628906","QQQ"
"2024-02-01","418.7900085449219","422.3800048828125","417.80999755859375","421.8800048828125","51008600","416.2885437011719","QQQ"
"2024-02-02","423.79998779296875","430.239990234375","422.7900085449219","429.010009765625","59602400","423.3240661621094","QQQ"
"2024-02-05","429.07000732421875","429.6099853515625","425.0","428.45001220703125","39889200","422.771484375","QQQ"
"2024-02-06","429.6099853515625","430.2200012207031","425.2200012207031","427.5899963378906","35846100","421.9228515625","QQQ"
"2024-02-07","430.4100036621094","432.8299865722656","429.0899963378906","431.989990234375","37712700","426.2644958496094","QQQ"
"2024-02-08","432.1099853515625","433.55999755859375","431.4200134277344","432.7900085449219","29889900","427.0539245605469","QQQ"
"2024-02-09","433.94000244140625","437.8500061035156","433.1400146484375","437.04998779296875","36943900","431.2574768066406","QQQ"
"2024-02-12","436.94000244140625","439.1400146484375","434.6499938964844","435.3399963378906","33203300","429.5700988769531","QQQ"
"2024-02-13","427.2799987792969","431.2699890136719","425.3299865722656","428.54998779296875","64491700","422.8701171875","QQQ"
"2024-02-14","431.260009765625","433.6499938964844","428.8800048828125","433.2200012207031","45092700","427.4782409667969","QQQ"
"2024-02-15","433.9200134277344","434.9800109863281","431.3299865722656","434.510009765625","38796100","428.751220703125","QQQ"
"2024-02-16","434.8900146484375","434.989990234375","429.8500061035156","430.57000732421875","53716500","424.8633728027344","QQQ"
"2024-02-20","428.54998779296875","430.0799865722656","423.5","427.32000732421875","53999500","421.65643310546875","QQQ"
"2024-02-21","424.54998779296875","425.70001220703125","421.6300048828125","425.6099853515625","49779000","419.9690856933594","QQQ"
"2024-02-22","434.489990234375","439.1199951171875","433.7099914550781","438.07000732421875","53887800","432.2639465332031","QQQ"
"2024-02-23","439.6499938964844","440.5899963378906","435.7900085449219","436.7799987792969","39853900","430.99102783203125","QQQ"
"2024-02-26","437.6000061035156","438.6000061035156","436.3599853515625","436.54998779296875","33043200","430.7640686035156","QQQ"
"2024-02-27","437.6700134277344","437.989990234375","435.0299987792969","437.6000061035156","33713200","431.8001403808594","QQQ"
"2024-02-28","435.42999267578125","436.6700134277344","434.29998779296875","435.2699890136719","32938800","429.50103759765625","QQQ"
"2024-02-29","438.2300109863281","440.0899963378906","435.0199890136719","439.0","42495200","433.1816101074219","QQQ"
"2024-03-01","439.8999938964844","446.5799865722656","439.8399963378906","445.6099853515625","43853000","439.7040100097656","QQQ"
"2024-03-04","445.6099853515625","446.0400085449219","443.7699890136719","444.0199890136719","34325700","438.13507080078125","QQQ"
"2024-03-05","440.94000244140625","440.95001220703125","433.6499938964844","436.04998779296875","57917100","430.270751953125","QQQ"
"2024-03-06","440.32000732421875","441.989990234375","436.8900146484375","438.7900085449219","46234500","432.9743957519531","QQQ"
"2024-03-07","442.4200134277344","446.7200012207031","440.8599853515625","445.45001220703125","44526700","439.54620361328125","QQQ"
"2024-03-08","445.80999755859375","448.6400146484375","438.3399963378906","439.0199890136719","72096000","433.2013854980469","QQQ"
"2024-03-11","437.510009765625","438.6600036621094","435.44000244140625","437.3900146484375","45860000","431.59295654296875","QQQ"
"2024-03-12","439.7300109863281","444.0199890136719","436.4599914550781","443.6600036621094","55300900","437.77984619140625","QQQ"
"2024-03-13","442.6499938964844","442.6700134277344","439.1199951171875","440.25","37928700","434.41510009765625","QQQ"
"2024-03-14","441.5","442.0299987792969","436.3900146484375","439.1400146484375","52195200","433.31976318359375","QQQ"
"2024-03-15","436.07000732421875","438.8699951171875","432.739990234375","433.9200134277344","73069800","428.1689758300781","QQQ"
"2024-03-18","438.7300109863281","441.0400085449219","437.239990234375","437.4800109863281","47323800","432.2525939941406","QQQ"
"2024-03-19","435.45001220703125","438.9800109863281","433.3299865722656","438.57000732421875","43004100","433.3295593261719","QQQ"
"2024-03-20","439.7799987792969","444.1099853515625","438.05999755859375","443.7699890136719","43653500","438.4673767089844","QQQ"
"2024-03-21","448.8800048828125","449.3399963378906","445.6700134277344","445.8699951171875","39345700","440.54229736328125","QQQ"
"2024-03-22","445.3500061035156","447.489990234375","444.489990234375","446.3800048828125","28253900","441.0462341308594","QQQ"
"2024-03-25","443.54998779296875","446.260009765625","442.5400085449219","444.760009765625","27789200","439.4455871582031","QQQ"
"2024-03-26","446.29998779296875","447.2300109863281","443.0899963378906","443.32000732421875","34142000","438.0227966308594","QQQ"
"2024-03-27","446.44000244140625","446.5400085449219","441.92999267578125","444.8299865722656","41359200","439.5147399902344","QQQ"
"2024-03-28","444.7799987792969","445.6400146484375","443.6499938964844","444.010009765625","36839600","438.7045593261719","QQQ"
"2024-04-01","444.9700012207031","447.5299987792969","443.0199890136719","444.95001220703125","38729000","439.6333312988281","QQQ"
"2024-04-02","440.0799865722656","441.42999267578125","438.0299987792969","441.1099853515625","44259700","435.839111328125","QQQ"
"2024-04-03","438.9599914550781","444.0","438.95001220703125","442.1000061035156","39949800","436.8173522949219","QQQ"
"2024-04-04","446.3299865722656","446.95001220703125","435.1099853515625","435.3399963378906","57267700","430.1381530761719","QQQ"
"2024-04-05","436.7799987792969","443.1700134277344","435.9599914550781","440.4700012207031","54744600","435.20684814453125","QQQ"
"2024-04-08","441.4100036621094","442.5","439.20001220703125","440.6000061035156","28144900","435.3352966308594","QQQ"
"2024-04-09","442.9599914550781","443.239990234375","437.44000244140625","442.2300109863281","39443600","436.9458312988281","QQQ"
"2024-04-10","437.0","439.239990234375","436.2799987792969","438.3699951171875","61502200","433.1319274902344","QQQ"
"2024-04-11","440.260009765625","446.3299865722656","437.9599914550781","445.3699951171875","45474600","440.04827880859375","QQQ"
"2024-04-12","441.1000061035156","442.239990234375","436.8800048828125","438.2699890136719","53665000","433.03314208984375","QQQ"
"2024-04-15","442.05999755859375","442.1499938964844","430.2099914550781","431.05999755859375","63453600","425.9092712402344","QQQ"
"2024-04-16","430.8999938964844","433.760009765625","429.70001220703125","431.1000061035156","47619000","425.9487609863281","QQQ"
"2024-04-17","433.1000061035156","433.1199951171875","424.8999938964844","425.8399963378906","56880500","420.7516784667969","QQQ"
"2024-04-18","426.489990234375","428.239990234375","422.8299865722656","423.4100036621094","46549400","418.3506774902344","QQQ"
"2024-04-19","422.2200012207031","422.75","413.07000732421875","414.6499938964844","75231000","409.6953125","QQQ"
"2024-04-22","417.30999755859375","421.17999267578125","413.94000244140625","418.82000732421875","47807700","413.8155212402344","QQQ"
"2024-04-23","420.7699890136719","426.2799987792969","418.8699951171875","425.07000732421875","44384700","419.9908752441406","QQQ"
"2024-04-24","428.20001220703125","429.7300109863281","424.20001220703125","426.510009765625","48440300","421.41363525390625","QQQ"
"2024-04-25","419.239990234375","425.32000732421875","418.1400146484375","424.45001220703125","57392200","419.3783264160156","QQQ"
"2024-04-26","427.6199951171875","432.54998779296875","426.9200134277344","431.0","41874900","425.85003662109375","QQQ"
"2024-04-29","433.1300048828125","433.760009765625","429.9800109863281","432.75","30022200","427.5790710449219","QQQ"
"2024-04-30","431.1499938964844","432.55999755859375","424.510009765625","424.5899963378906","43665900","419.5165710449219","QQQ"
"2024-05-01","423.1499938964844","430.1400146484375","420.6600036621094","421.5199890136719","52251700","416.48321533203125","QQQ"
"2024-05-02","425.29998779296875","427.80999755859375","420.6300048828125","426.8999938964844","36559000","421.7990417480469","QQQ"
"2024-05-03","434.44000244140625","436.4800109863281","432.6199951171875","435.4800109863281","48515300","430.2764587402344","QQQ"
"2024-05-06","437.29998779296875","440.3399963378906","436.5199890136719","440.25","30227200","434.989501953125","QQQ"
"2024-05-07","440.70001220703125","441.9700012207031","439.5799865722656","440.32000732421875","30996100","435.0586242675781","QQQ"
"2024-05-08","437.6700134277344","441.4800109863281","437.54998779296875","440.05999755859375","24896700","434.8017883300781","QQQ"
"2024-05-09","440.3299865722656","441.6000061035156","438.4599914550781","441.0199890136719","24580100","435.7502746582031","QQQ"
"2024-05-10","442.5400085449219","444.30999755859375","440.5","442.05999755859375","27116600","436.7779235839844","QQQ"
"2024-05-13","443.989990234375","444.0899963378906","441.6499938964844","443.0799865722656","22994200","437.78564453125","QQQ"
"2024-05-14","442.6499938964844","446.4700012207031","442.4599914550781","445.92999267578125","34478300","440.6015930175781","QQQ"
"2024-05-15","448.42999267578125","453.1499938964844","446.8999938964844","452.8999938964844","41464700","447.4883117675781","QQQ"
"2024-05-16","452.7099914550781","454.69000244140625","451.80999755859375","451.9800109863281","34780400","446.579345703125","QQQ"
"2024-05-17","452.1099853515625","452.7200012207031","449.5400085449219","451.760009765625","35803700","446.3619384765625","QQQ"
"2024-05-20","451.9800109863281","455.5799865722656","451.7900085449219","454.9100036621094","24474200","449.4743347167969","QQQ"
"2024-05-21","453.0400085449219","455.989990234375","452.8399963378906","455.79998779296875","23167700","450.3536682128906","QQQ"
"2024-05-22","456.05999755859375","456.82000732421875","453.0799865722656","455.7099914550781","25120000","450.2648010253906","QQQ"
"2024-05-23","460.54998779296875","460.5799865722656","451.8500061035156","453.6600036621094","40899200","448.23919677734375","QQQ"
"2024-05-24","455.2900085449219","459.2300109863281","453.57000732421875","457.95001220703125","29669500","452.47796630859375","QQQ"
"2024-05-28","459.17999267578125","459.739990234375","456.69000244140625","459.67999267578125","26216800","454.18731689453125","QQQ"
"2024-05-29","455.4800109863281","458.239990234375","455.3399963378906","456.44000244140625","29739200","450.98602294921875","QQQ"
"2024-05-30","455.5","455.6400146484375","450.2099914550781","451.54998779296875","30536800","446.1544494628906","QQQ"
"2024-05-31","451.7799987792969","452.4800109863281","443.05999755859375","450.7099914550781","55941300","445.3244323730469","QQQ"
"2024-06-03","454.57000732421875","455.5799865722656","447.8999938964844","453.1300048828125","32997500","447.715576171875","QQQ"
"2024-06-04","452.8699951171875","455.5799865722656","451.1300048828125","454.3699951171875","23767400","448.9407958984375","QQQ"
"2024-06-05","457.9800109863281","463.6099853515625","454.4100036621094","463.5299987792969","33817400","457.9913024902344","QQQ"
"2024-06-06","464.2200012207031","464.5400085449219","462.19000244140625","463.3699951171875","21966800","457.8332214355469","QQQ"
"2024-06-07","463.0","465.739990234375","461.8399963378906","462.9599914550781","25829700","457.4281005859375","QQQ"
"2024-06-10","461.82000732421875","465.19000244140625","461.5299987792969","464.8299865722656","20660800","459.2757873535156","QQQ"
"2024-06-11","463.5400085449219","468.1400146484375","462.0299987792969","468.0199890136719","22053300","462.4277038574219","QQQ"
"2024-06-12","471.989990234375","476.5","471.2900085449219","474.1499938964844","34532600","468.48443603515625","QQQ"
"2024-06-13","477.7200012207031","478.3900146484375","474.4200134277344","476.7200012207031","25859000","471.023681640625","QQQ"
"2024-06-14","476.5199890136719","479.260009765625","476.04998779296875","479.19000244140625","23372600","473.4641418457031","QQQ"
"2024-06-17","479.4599914550781","486.8599853515625","478.1400146484375","485.05999755859375","37054500","479.2640380859375","QQQ"
"2024-06-18","485.010009765625","485.8999938964844","483.42999267578125","485.2099914550781","24438600","479.4122314453125","QQQ"
"2024-06-20","486.4200134277344","486.8399963378906","479.6199951171875","481.4700012207031","33918700","475.7169189453125","QQQ"
"2024-06-21","481.19000244140625","482.5400085449219","478.6700134277344","480.17999267578125","37456800","474.44232177734375","QQQ"
"2024-06-24","478.17999267578125","479.92999267578125","473.82000732421875","473.9599914550781","37751000","469.041015625","QQQ"
"2024-06-25","476.07000732421875","479.67999267578125","475.1199951171875","479.3800048828125","29014700","474.4047546386719","QQQ"
"2024-06-26","478.54998779296875","480.9200134277344","478.1300048828125","480.3699951171875","22737100","475.3844909667969","QQQ"
"2024-06-27","480.1199951171875","483.1000061035156","479.29998779296875","481.6099853515625","26222100","476.611572265625","QQQ"
"2024-06-28","482.4100036621094","487.20001220703125","478.4599914550781","479.1099853515625","34881600","474.13751220703125","QQQ"
"2024-07-01","480.0400085449219","482.489990234375","476.260009765625","481.9200134277344","24898300","476.91839599609375","QQQ"
"2024-07-02","480.4100036621094","487.0400085449219","480.2799987792969","486.9800109863281","26723600","481.9259033203125","QQQ"
"2024-07-03","486.2200012207031","491.1700134277344","486.2200012207031","491.0400085449219","18064900","485.9437561035156","QQQ"
"2024-07-05","491.8900146484375","496.6000061035156","491.5899963378906","496.1600036621094","28495900","491.0106506347656","QQQ"
"2024-07-08","496.5299987792969","497.8999938964844","495.5","497.3399963378906","22109400","492.1783752441406","QQQ"
"2024-07-09","498.8699951171875","500.0","496.239990234375","497.7699890136719","25614500","492.6038818359375","QQQ"
"2024-07-10","499.7099914550781","503.5199890136719","498.3900146484375","502.9599914550781","28046900","497.7400207519531","QQQ"
"2024-07-11","503.07000732421875","503.2799987792969","490.7300109863281","491.92999267578125","49966600","486.8244934082031","QQQ"
"2024-07-12","492.510009765625","499.6199951171875","492.0400085449219","494.82000732421875","37109400","489.6845397949219","QQQ"
"2024-07-15","496.6099853515625","501.010009765625","494.0899963378906","496.1499938964844","31151400","491.0007019042969","QQQ"
"2024-07-16","497.6199951171875","498.44000244140625","493.1499938964844","496.3399963378906","25950600","491.188720703125","QQQ"
"2024-07-17","488.2799987792969","488.79998779296875","481.70001220703125","481.7699890136719","56268800","476.7698974609375","QQQ"
"2024-07-18","485.5299987792969","485.7099914550781","476.2699890136719","479.489990234375","49347400","474.513671875","QQQ"
"2024-07-19","479.1499938964844","481.69000244140625","473.94000244140625","475.239990234375","42042900","470.3077087402344","QQQ"
"2024-07-22","481.1600036621094","483.3500061035156","477.7099914550781","482.32000732421875","40300000","477.3142395019531","QQQ"
"2024-07-23","481.4100036621094","484.42999267578125","480.1400146484375","480.6199951171875","23282500","475.63189697265625","QQQ"
"2024-07-24","473.82000732421875","474.19000244140625","462.510009765625","463.3800048828125","58818600","458.5708312988281","QQQ"
"2024-07-25","463.7200012207031","467.94000244140625","455.6300048828125","458.2699890136719","59256800","453.5138244628906","QQQ"
"2024-07-26","462.6499938964844","465.92999267578125","459.7699890136719","462.9700012207031","39992100","458.1650695800781","QQQ"
"2024-07-29","465.7099914550781","467.9100036621094","461.6199951171875","463.8999938964844","28218500","459.0854187011719","QQQ"
"2024-07-30","465.8500061035156","466.55999755859375","454.1499938964844","457.5299987792969","41317200","452.7815246582031","QQQ"
"2024-07-31","467.8699951171875","472.7900085449219","466.4100036621094","471.07000732421875","44552100","466.1809997558594","QQQ"
"2024-08-01","471.760009765625","475.54998779296875","455.9800109863281","459.6600036621094","56653900","454.8894348144531","QQQ"
