"instrument","date","open","high","low","close","volume","source","complete"
"XAU_USD","2025-01-09","2662.66","2678.405","2655.635","2670.08","252725","oanda_v20_mid_utc","true"
"XAU_USD","2025-01-10","2670.125","2697.95","2664.075","2689.375","397429","oanda_v20_mid_utc","true"
"XAU_USD","2025-01-12","2689.32","2691.245","2687.575","2691.21","4852","oanda_v20_mid_utc","true"
"XAU_USD","2025-01-13","2691.19","2693.555","2656.835","2667.99","462191","oanda_v20_mid_utc","true"
"XAU_USD","2025-01-14","2667.995","2678.395","2659.89","2675.66","400372","oanda_v20_mid_utc","true"
"XAU_USD","2025-01-15","2675.68","2697.665","2669.365","2695.035","392208","oanda_v20_mid_utc","true"
"XAU_USD","2025-01-16","2695.085","2724.785","2690.05","2714.635","437067","oanda_v20_mid_utc","true"
"XAU_USD","2025-01-17","2714.63","2717.43","2699.3","2703.15","365716","oanda_v20_mid_utc","true"
"XAU_USD","2025-01-19","2703.135","2703.355","2691.29","2696.585","6806","oanda_v20_mid_utc","true"
"XAU_USD","2025-01-20","2696.515","2713.885","2689.375","2710.415","345550","oanda_v20_mid_utc","true"
"XAU_USD","2025-01-21","2710.305","2746.055","2702.815","2744.365","471635","oanda_v20_mid_utc","true"
"XAU_USD","2025-01-22","2744.38","2763.435","2742.635","2755.35","370951","oanda_v20_mid_utc","true"
"XAU_USD","2025-01-23","2755.375","2758.97","2735.96","2754.665","392014","oanda_v20_mid_utc","true"
"XAU_USD","2025-01-24","2754.66","2786.06","2754.385","2770.885","386531","oanda_v20_mid_utc","true"
"XAU_USD","2025-01-26","2765.17","2769.58","2764.815","2767.67","6509","oanda_v20_mid_utc","true"
"XAU_USD","2025-01-27","2767.715","2772.745","2730.56","2741.945","430610","oanda_v20_mid_utc","true"
"XAU_USD","2025-01-28","2741.925","2765.09","2734.815","2762.79","274179","oanda_v20_mid_utc","true"
"XAU_USD","2025-01-29","2762.8","2766.265","2744.755","2760.435","346511","oanda_v20_mid_utc","true"
"XAU_USD","2025-01-30","2760.395","2798.605","2758.86","2796.305","401016","oanda_v20_mid_utc","true"
"XAU_USD","2025-01-31","2796.335","2817.215","2791.07","2797.94","424762","oanda_v20_mid_utc","true"
"XAU_USD","2025-02-02","2801.655","2806.275","2784.74","2793.97","15075","oanda_v20_mid_utc","true"
"XAU_USD","2025-02-03","2793.955","2830.755","2772.215","2814.015","536812","oanda_v20_mid_utc","true"
"XAU_USD","2025-02-04","2813.98","2845.47","2807.275","2841.505","460557","oanda_v20_mid_utc","true"
"XAU_USD","2025-02-05","2841.59","2882.31","2839.74","2869.37","426143","oanda_v20_mid_utc","true"
"XAU_USD","2025-02-06","2869.345","2873.34","2834.27","2858.15","436273","oanda_v20_mid_utc","true"
"XAU_USD","2025-02-07","2858.14","2886.855","2852.595","2861.25","449456","oanda_v20_mid_utc","true"
"XAU_USD","2025-02-09","2861.84","2870.515","2860.405","2867.595","8224","oanda_v20_mid_utc","true"
"XAU_USD","2025-02-10","2867.67","2921.655","2865.875","2917.85","402756","oanda_v20_mid_utc","true"
"XAU_USD","2025-02-11","2918.015","2942.78","2881.56","2898.69","549381","oanda_v20_mid_utc","true"
"XAU_USD","2025-02-12","2898.725","2909.265","2864.33","2905.855","443287","oanda_v20_mid_utc","true"
"XAU_USD","2025-02-13","2905.83","2932.465","2901.5","2931.245","354487","oanda_v20_mid_utc","true"
"XAU_USD","2025-02-14","2931.205","2939.98","2877.025","2882.482","459431","oanda_v20_mid_utc","true"
"XAU_USD","2025-02-16","2893.375","2894.445","2878.785","2879.445","15129","oanda_v20_mid_utc","true"
"XAU_USD","2025-02-17","2879.45","2906.525","2879.45","2899.305","245989","oanda_v20_mid_utc","true"
"XAU_USD","2025-02-18","2899.29","2936.955","2892.07","2933.995","271717","oanda_v20_mid_utc","true"
"XAU_USD","2025-02-19","2934.005","2947.08","2918.64","2935.57","316150","oanda_v20_mid_utc","true"
"XAU_USD","2025-02-20","2935.565","2954.955","2924.035","2941.785","310227","oanda_v20_mid_utc","true"
"XAU_USD","2025-02-21","2941.8","2949.93","2916.82","2936.26","323455","oanda_v20_mid_utc","true"
"XAU_USD","2025-02-23","2939.785","2940.535","2936.605","2936.92","6778","oanda_v20_mid_utc","true"
"XAU_USD","2025-02-24","2936.915","2956.31","2921.475","2950.145","329019","oanda_v20_mid_utc","true"
"XAU_USD","2025-02-25","2950.11","2952.545","2888.18","2918.63","411056","oanda_v20_mid_utc","true"
"XAU_USD","2025-02-26","2918.62","2930.18","2890.865","2919.41","279396","oanda_v20_mid_utc","true"
"XAU_USD","2025-02-27","2919.405","2919.405","2867.795","2875.885","403543","oanda_v20_mid_utc","true"
"XAU_USD","2025-02-28","2875.88","2885.24","2832.72","2858.14","379330","oanda_v20_mid_utc","true"
"XAU_USD","2025-03-02","2873.14","2876.85","2864.42","2871.125","11333","oanda_v20_mid_utc","true"
"XAU_USD","2025-03-03","2871.09","2895.21","2859","2890.895","312873","oanda_v20_mid_utc","true"
"XAU_USD","2025-03-04","2890.88","2927.91","2881.98","2914.39","366621","oanda_v20_mid_utc","true"
"XAU_USD","2025-03-05","2914.405","2929.98","2894.35","2918.315","441885","oanda_v20_mid_utc","true"
"XAU_USD","2025-03-06","2918.28","2926.72","2891.15","2910.395","386917","oanda_v20_mid_utc","true"
"XAU_USD","2025-03-07","2910.385","2930.54","2896.91","2909.55","414879","oanda_v20_mid_utc","true"
