"instrument","date","open","high","low","close","volume","source","complete"
"BTCUSDT","2024-05-23","69166.62","70096.12","66312.16","67969.65","40513.17374","binance_spot_klines","true"
"BTCUSDT","2024-05-24","67969.66","69250","66600.12","68549.99","28095.83664","binance_spot_klines","true"
"BTCUSDT","2024-05-25","68549.99","69610","68500","69290.57","12130.39418","binance_spot_klines","true"
"BTCUSDT","2024-05-26","69290.56","69562.23","68128.01","68507.67","11872.11797","binance_spot_klines","true"
"BTCUSDT","2024-05-27","68507.67","70687.56","68250","69436.43","23136.92737","binance_spot_klines","true"
"BTCUSDT","2024-05-28","69436.43","69591.81","67277.91","68398.39","32622.97042","binance_spot_klines","true"
"BTCUSDT","2024-05-29","68398.4","68935.68","67124.65","67652.42","23159.83149","binance_spot_klines","true"
"BTCUSDT","2024-05-30","67652.41","69500","67128","68352.17","28478.2184","binance_spot_klines","true"
"BTCUSDT","2024-05-31","68352.17","69044.1","66670","67540.01","26690.32184","binance_spot_klines","true"
"BTCUSDT","2024-06-01","67540.01","67900","67428.44","67766.85","8837.66133","binance_spot_klines","true"
"BTCUSDT","2024-06-02","67766.84","68460","67257.47","67765.63","15426.32529","binance_spot_klines","true"
"BTCUSDT","2024-06-03","67765.62","70288","67612.48","68809.9","29633.374","binance_spot_klines","true"
"BTCUSDT","2024-06-04","68809.89","71063.45","68567.32","70537.84","29619.78489","binance_spot_klines","true"
"BTCUSDT","2024-06-05","70537.83","71758","70383.66","71108","28703.18082","binance_spot_klines","true"
"BTCUSDT","2024-06-06","71108","71700","70117.64","70799.06","21842.00449","binance_spot_klines","true"
"BTCUSDT","2024-06-07","70799.06","71997.02","68420","69355.6","35598.45045","binance_spot_klines","true"
"BTCUSDT","2024-06-08","69355.6","69582.2","69168.02","69310.46","9773.82967","binance_spot_klines","true"
"BTCUSDT","2024-06-09","69310.46","69857.14","69130.24","69648.14","9890.56709","binance_spot_klines","true"
"BTCUSDT","2024-06-10","69648.15","70195.94","69172.29","69540","17122.66941","binance_spot_klines","true"
"BTCUSDT","2024-06-11","69540","69590.01","66051","67314.24","41436.01588","binance_spot_klines","true"
"BTCUSDT","2024-06-12","67314.23","69999","66905","68263.99","37175.32356","binance_spot_klines","true"
"BTCUSDT","2024-06-13","68263.98","68449.3","66251.78","66773.01","29079.55571","binance_spot_klines","true"
"BTCUSDT","2024-06-14","66773.01","67370.24","65078","66043.99","28408.18797","binance_spot_klines","true"
"BTCUSDT","2024-06-15","66043.99","66478.48","65857.1","66228.25","11451.80242","binance_spot_klines","true"
"BTCUSDT","2024-06-16","66228.25","66998.7","66034.5","66676.87","9392.52223","binance_spot_klines","true"
"BTCUSDT","2024-06-17","66676.86","67298.81","65130","66504.33","27386.16851","binance_spot_klines","true"
"BTCUSDT","2024-06-18","66504.33","66588.23","64060","65175.32","42350.10244","binance_spot_klines","true"
"BTCUSDT","2024-06-19","65175.32","65727.54","64666","64974.37","20060.79576","binance_spot_klines","true"
"BTCUSDT","2024-06-20","64974.37","66482.94","64559.15","64869.99","24265.29031","binance_spot_klines","true"
"BTCUSDT","2024-06-21","64869.99","65066.66","63379.35","64143.56","25993.56442","binance_spot_klines","true"
"BTCUSDT","2024-06-22","64143.56","64546.81","63943.82","64262.01","7308.95542","binance_spot_klines","true"
"BTCUSDT","2024-06-23","64262.01","64521","63178.32","63210.01","8224.45447","binance_spot_klines","true"
"BTCUSDT","2024-06-24","63210.01","63369.8","58402","60293.3","52161.35414","binance_spot_klines","true"
"BTCUSDT","2024-06-25","60293.3","62420","60257.06","61806.01","31189.24361","binance_spot_klines","true"
"BTCUSDT","2024-06-26","61806.01","62487.81","60712","60864.99","22485.66463","binance_spot_klines","true"
"BTCUSDT","2024-06-27","60864.98","62389.22","60606.63","61706.47","18344.28631","binance_spot_klines","true"
"BTCUSDT","2024-06-28","61706.46","62225.31","60063","60427.84","24821.19255","binance_spot_klines","true"
"BTCUSDT","2024-06-29","60427.84","61224","60383.77","60986.68","11509.55904","binance_spot_klines","true"
"BTCUSDT","2024-06-30","60986.68","63058.76","60712.21","62772.01","17326.30136","binance_spot_klines","true"
"BTCUSDT","2024-07-01","62772.01","63861.76","62497.2","62899.99","24547.10538","binance_spot_klines","true"
"BTCUSDT","2024-07-02","62900","63288.83","61806.28","62135.47","18573.11875","binance_spot_klines","true"
"BTCUSDT","2024-07-03","62135.46","62285.94","59400","60208.58","32160.11127","binance_spot_klines","true"
"BTCUSDT","2024-07-04","60208.57","60498.19","56771","57050.01","54568.77276","binance_spot_klines","true"
