"instrument","date","open","high","low","close","volume","source","complete"
"EUR_USD","2023-11-30","1.09735","1.0984","1.08794","1.08918","102252","oanda_v20_mid_utc","true"
"EUR_USD","2023-12-01","1.0892","1.09128","1.08289","1.08833","104202","oanda_v20_mid_utc","true"
"EUR_USD","2023-12-03","1.08786","1.0895","1.08784","1.08858","4849","oanda_v20_mid_utc","true"
"EUR_USD","2023-12-04","1.0886","1.08868","1.08041","1.08373","97408","oanda_v20_mid_utc","true"
"EUR_USD","2023-12-05","1.08374","1.08476","1.0778","1.07934","102312","oanda_v20_mid_utc","true"
"EUR_USD","2023-12-06","1.07936","1.08048","1.07587","1.07664","89107","oanda_v20_mid_utc","true"
"EUR_USD","2023-12-07","1.07666","1.08178","1.07551","1.07898","108335","oanda_v20_mid_utc","true"
"EUR_USD","2023-12-08","1.07901","1.08008","1.07237","1.0761","113708","oanda_v20_mid_utc","true"
"EUR_USD","2023-12-10","1.07588","1.07678","1.07584","1.07654","1449","oanda_v20_mid_utc","true"
"EUR_USD","2023-12-11","1.07654","1.0779","1.07416","1.07654","77690","oanda_v20_mid_utc","true"
"EUR_USD","2023-12-12","1.07654","1.08282","1.07613","1.07984","90776","oanda_v20_mid_utc","true"
"EUR_USD","2023-12-13","1.07984","1.08966","1.07732","1.08827","105081","oanda_v20_mid_utc","true"
"EUR_USD","2023-12-14","1.08828","1.10094","1.08792","1.09934","141284","oanda_v20_mid_utc","true"
"EUR_USD","2023-12-15","1.09936","1.10037","1.08886","1.08948","113130","oanda_v20_mid_utc","true"
"EUR_USD","2023-12-17","1.08976","1.08981","1.08921","1.0895","1763","oanda_v20_mid_utc","true"
"EUR_USD","2023-12-18","1.08948","1.09312","1.08938","1.09233","79712","oanda_v20_mid_utc","true"
"EUR_USD","2023-12-19","1.09234","1.09876","1.09148","1.09795","91099","oanda_v20_mid_utc","true"
"EUR_USD","2023-12-20","1.09796","1.09796","1.09298","1.09432","88375","oanda_v20_mid_utc","true"
"EUR_USD","2023-12-21","1.09434","1.10127","1.09352","1.10057","101930","oanda_v20_mid_utc","true"
"EUR_USD","2023-12-22","1.10062","1.10404","1.0994","1.10146","89045","oanda_v20_mid_utc","true"
"EUR_USD","2023-12-25","1.10086","1.10232","1.10079","1.10188","1111","oanda_v20_mid_utc","true"
"EUR_USD","2023-12-26","1.1019","1.10451","1.10087","1.10425","45719","oanda_v20_mid_utc","true"
"EUR_USD","2023-12-27","1.10424","1.11228","1.10284","1.11083","65166","oanda_v20_mid_utc","true"
"EUR_USD","2023-12-28","1.11084","1.11396","1.10552","1.1068","80955","oanda_v20_mid_utc","true"
"EUR_USD","2023-12-29","1.10678","1.10844","1.10342","1.10374","78062","oanda_v20_mid_utc","true"
"EUR_USD","2024-01-01","1.1044","1.10453","1.10356","1.10368","1206","oanda_v20_mid_utc","true"
"EUR_USD","2024-01-02","1.10367","1.10434","1.09383","1.09416","87568","oanda_v20_mid_utc","true"
"EUR_USD","2024-01-03","1.09418","1.09656","1.08929","1.09262","102246","oanda_v20_mid_utc","true"
"EUR_USD","2024-01-04","1.0926","1.09724","1.0916","1.09463","89983","oanda_v20_mid_utc","true"
"EUR_USD","2024-01-05","1.09462","1.09986","1.0877","1.09423","114029","oanda_v20_mid_utc","true"
"EUR_USD","2024-01-07","1.09487","1.09487","1.09349","1.09418","1734","oanda_v20_mid_utc","true"
"EUR_USD","2024-01-08","1.09414","1.0979","1.09226","1.09497","83933","oanda_v20_mid_utc","true"
"EUR_USD","2024-01-09","1.09498","1.09665","1.09102","1.09318","86502","oanda_v20_mid_utc","true"
"EUR_USD","2024-01-10","1.09317","1.09749","1.0923","1.09742","75484","oanda_v20_mid_utc","true"
"EUR_USD","2024-01-11","1.09742","1.09996","1.09303","1.09824","118363","oanda_v20_mid_utc","true"
"EUR_USD","2024-01-12","1.09826","1.0987","1.0936","1.09508","94212","oanda_v20_mid_utc","true"
"EUR_USD","2024-01-14","1.09474","1.09514","1.09441","1.09452","2015","oanda_v20_mid_utc","true"
"EUR_USD","2024-01-15","1.09452","1.09676","1.09336","1.0945","57251","oanda_v20_mid_utc","true"
"EUR_USD","2024-01-16","1.09453","1.09464","1.08621","1.08787","112164","oanda_v20_mid_utc","true"
"EUR_USD","2024-01-17","1.08789","1.08862","1.08446","1.08861","101439","oanda_v20_mid_utc","true"
"EUR_USD","2024-01-18","1.08862","1.09068","1.08468","1.08802","102123","oanda_v20_mid_utc","true"
"EUR_USD","2024-01-19","1.08803","1.08978","1.08657","1.08976","82361","oanda_v20_mid_utc","true"
"EUR_USD","2024-01-21","1.08929","1.08978","1.08894","1.08921","3156","oanda_v20_mid_utc","true"
"EUR_USD","2024-01-22","1.08919","1.09098","1.08768","1.08774","72807","oanda_v20_mid_utc","true"
"EUR_USD","2024-01-23","1.08778","1.0916","1.08216","1.08574","79802","oanda_v20_mid_utc","true"
"EUR_USD","2024-01-24","1.08576","1.09324","1.08514","1.08813","97427","oanda_v20_mid_utc","true"
"EUR_USD","2024-01-25","1.08814","1.09021","1.08217","1.08456","99867","oanda_v20_mid_utc","true"
"EUR_USD","2024-01-26","1.08456","1.08865","1.08129","1.08546","82779","oanda_v20_mid_utc","true"
"EUR_USD","2024-01-28","1.08434","1.08497","1.0842","1.08424","3263","oanda_v20_mid_utc","true"
"EUR_USD","2024-01-29","1.08425","1.08501","1.0796","1.08338","68881","oanda_v20_mid_utc","true"
"EUR_USD","2024-01-30","1.0834","1.08574","1.0812","1.0843","81947","oanda_v20_mid_utc","true"
"EUR_USD","2024-01-31","1.08431","1.08876","1.0795","1.0804","131264","oanda_v20_mid_utc","true"
"EUR_USD","2024-02-01","1.08039","1.08764","1.078","1.08743","111811","oanda_v20_mid_utc","true"
"EUR_USD","2024-02-02","1.08744","1.08976","1.07805","1.0787","92516","oanda_v20_mid_utc","true"
"EUR_USD","2024-02-04","1.07861","1.07874","1.077","1.07798","3008","oanda_v20_mid_utc","true"
"EUR_USD","2024-02-05","1.078","1.07862","1.07233","1.07412","83225","oanda_v20_mid_utc","true"
"EUR_USD","2024-02-06","1.07411","1.07624","1.07227","1.0757","81998","oanda_v20_mid_utc","true"
"EUR_USD","2024-02-07","1.07568","1.0784","1.07558","1.07755","79559","oanda_v20_mid_utc","true"
"EUR_USD","2024-02-08","1.07753","1.07889","1.07416","1.07778","72193","oanda_v20_mid_utc","true"
"EUR_USD","2024-02-09","1.0778","1.07955","1.07622","1.07854","74352","oanda_v20_mid_utc","true"
"EUR_USD","2024-02-11","1.07842","1.07983","1.07823","1.07979","2604","oanda_v20_mid_utc","true"
"EUR_USD","2024-02-12","1.0798","1.08058","1.0756","1.0772","58624","oanda_v20_mid_utc","true"
"EUR_USD","2024-02-13","1.07718","1.07966","1.07006","1.07085","82222","oanda_v20_mid_utc","true"
"EUR_USD","2024-02-14","1.07086","1.07346","1.0695","1.07322","77330","oanda_v20_mid_utc","true"
"EUR_USD","2024-02-15","1.07325","1.0785","1.07247","1.07727","75473","oanda_v20_mid_utc","true"
"EUR_USD","2024-02-16","1.07728","1.07876","1.07321","1.07768","77670","oanda_v20_mid_utc","true"
"EUR_USD","2024-02-18","1.07742","1.07852","1.07741","1.07841","1767","oanda_v20_mid_utc","true"
"EUR_USD","2024-02-19","1.0784","1.07895","1.0762","1.07755","41797","oanda_v20_mid_utc","true"
"EUR_USD","2024-02-20","1.07754","1.0839","1.07616","1.081","78676","oanda_v20_mid_utc","true"
"EUR_USD","2024-02-21","1.08101","1.08246","1.079","1.08203","79943","oanda_v20_mid_utc","true"
"EUR_USD","2024-02-22","1.08204","1.08885","1.08028","1.08254","84452","oanda_v20_mid_utc","true"
"EUR_USD","2024-02-23","1.08255","1.08396","1.08118","1.08206","74326","oanda_v20_mid_utc","true"
"EUR_USD","2024-02-25","1.08314","1.08314","1.0819","1.08192","1802","oanda_v20_mid_utc","true"
"EUR_USD","2024-02-26","1.0819","1.08598","1.08126","1.08504","64487","oanda_v20_mid_utc","true"
"EUR_USD","2024-02-27","1.08504","1.0866","1.0833","1.08412","70476","oanda_v20_mid_utc","true"
"EUR_USD","2024-02-28","1.08413","1.08459","1.07966","1.08384","72820","oanda_v20_mid_utc","true"
"EUR_USD","2024-02-29","1.08386","1.0856","1.0796","1.08058","98676","oanda_v20_mid_utc","true"
"EUR_USD","2024-03-01","1.08058","1.08434","1.07982","1.08398","79681","oanda_v20_mid_utc","true"
"EUR_USD","2024-03-03","1.08401","1.08442","1.08386","1.08418","2740","oanda_v20_mid_utc","true"
"EUR_USD","2024-03-04","1.08421","1.08669","1.08379","1.08541","67281","oanda_v20_mid_utc","true"
"EUR_USD","2024-03-05","1.0854","1.0876","1.08403","1.08555","68346","oanda_v20_mid_utc","true"
"EUR_USD","2024-03-06","1.08556","1.09154","1.08422","1.08996","84410","oanda_v20_mid_utc","true"
"EUR_USD","2024-03-07","1.08995","1.09515","1.08677","1.0951","85150","oanda_v20_mid_utc","true"
"EUR_USD","2024-03-08","1.09512","1.09813","1.09192","1.09388","90493","oanda_v20_mid_utc","true"
"EUR_USD","2024-03-10","1.09428","1.09438","1.0936","1.09429","3678","oanda_v20_mid_utc","true"
"EUR_USD","2024-03-11","1.0943","1.09482","1.09146","1.09307","67790","oanda_v20_mid_utc","true"
"EUR_USD","2024-03-12","1.09308","1.09441","1.09023","1.09268","77639","oanda_v20_mid_utc","true"
"EUR_USD","2024-03-13","1.09268","1.0964","1.092","1.09531","61985","oanda_v20_mid_utc","true"
"EUR_USD","2024-03-14","1.09532","1.09548","1.08807","1.08827","71170","oanda_v20_mid_utc","true"
"EUR_USD","2024-03-15","1.08828","1.08998","1.0873","1.08882","59625","oanda_v20_mid_utc","true"
"EUR_USD","2024-03-17","1.08907","1.08924","1.08818","1.08836","3058","oanda_v20_mid_utc","true"
"EUR_USD","2024-03-18","1.0884","1.09062","1.0866","1.08734","47880","oanda_v20_mid_utc","true"
"EUR_USD","2024-03-19","1.08734","1.08766","1.08348","1.08618","71868","oanda_v20_mid_utc","true"
"EUR_USD","2024-03-20","1.08617","1.09376","1.08365","1.09376","76853","oanda_v20_mid_utc","true"
"EUR_USD","2024-03-21","1.09374","1.09427","1.08556","1.08622","80621","oanda_v20_mid_utc","true"
"EUR_USD","2024-03-22","1.08621","1.08682","1.08018","1.08077","56518","oanda_v20_mid_utc","true"
"EUR_USD","2024-03-24","1.0809","1.08108","1.08052","1.08074","1501","oanda_v20_mid_utc","true"
"EUR_USD","2024-03-25","1.08074","1.08426","1.08021","1.0837","51228","oanda_v20_mid_utc","true"
"EUR_USD","2024-03-26","1.08371","1.08644","1.08244","1.08325","52623","oanda_v20_mid_utc","true"
"EUR_USD","2024-03-27","1.08326","1.08392","1.08101","1.08126","56045","oanda_v20_mid_utc","true"
"EUR_USD","2024-03-28","1.08126","1.08268","1.0775","1.07912","68565","oanda_v20_mid_utc","true"
"EUR_USD","2024-03-29","1.07914","1.08058","1.07682","1.07932","57707","oanda_v20_mid_utc","true"
"EUR_USD","2024-03-31","1.07915","1.07974","1.07855","1.07932","4074","oanda_v20_mid_utc","true"
"EUR_USD","2024-04-01","1.07932","1.07989","1.07309","1.07374","47013","oanda_v20_mid_utc","true"
"EUR_USD","2024-04-02","1.0737","1.07793","1.07245","1.0768","54836","oanda_v20_mid_utc","true"
"EUR_USD","2024-04-03","1.0768","1.08407","1.07641","1.08382","58282","oanda_v20_mid_utc","true"
"EUR_USD","2024-04-04","1.0838","1.08766","1.08319","1.08366","57968","oanda_v20_mid_utc","true"
"EUR_USD","2024-04-05","1.08365","1.08479","1.07914","1.08376","66665","oanda_v20_mid_utc","true"
"EUR_USD","2024-04-07","1.08383","1.08386","1.08274","1.08298","2689","oanda_v20_mid_utc","true"
"EUR_USD","2024-04-08","1.08298","1.08638","1.08209","1.08622","57722","oanda_v20_mid_utc","true"
"EUR_USD","2024-04-09","1.0862","1.08851","1.08477","1.08588","54320","oanda_v20_mid_utc","true"
"EUR_USD","2024-04-10","1.0859","1.08665","1.07288","1.07412","83035","oanda_v20_mid_utc","true"
"EUR_USD","2024-04-11","1.07413","1.07566","1.06992","1.07261","80913","oanda_v20_mid_utc","true"
"EUR_USD","2024-04-12","1.07262","1.07284","1.06228","1.06417","70792","oanda_v20_mid_utc","true"
"EUR_USD","2024-04-14","1.06372","1.06518","1.06338","1.06462","6316","oanda_v20_mid_utc","true"
"EUR_USD","2024-04-15","1.06462","1.06653","1.06203","1.06248","75243","oanda_v20_mid_utc","true"
"EUR_USD","2024-04-16","1.06244","1.06539","1.06011","1.06211","91279","oanda_v20_mid_utc","true"
"EUR_USD","2024-04-17","1.06212","1.06797","1.06061","1.0669","76815","oanda_v20_mid_utc","true"
"EUR_USD","2024-04-18","1.0669","1.06901","1.06401","1.06424","67068","oanda_v20_mid_utc","true"
"EUR_USD","2024-04-19","1.06423","1.06776","1.06104","1.06564","96295","oanda_v20_mid_utc","true"
"EUR_USD","2024-04-21","1.06535","1.06624","1.06528","1.06576","2472","oanda_v20_mid_utc","true"
"EUR_USD","2024-04-22","1.06577","1.06708","1.0624","1.06539","55190","oanda_v20_mid_utc","true"
"EUR_USD","2024-04-23","1.0654","1.07114","1.06386","1.07026","65436","oanda_v20_mid_utc","true"
"EUR_USD","2024-04-24","1.07026","1.07144","1.0678","1.07001","55186","oanda_v20_mid_utc","true"
"EUR_USD","2024-04-25","1.07004","1.07402","1.06784","1.07268","65276","oanda_v20_mid_utc","true"
"EUR_USD","2024-04-26","1.07268","1.0753","1.0674","1.06932","64789","oanda_v20_mid_utc","true"
"EUR_USD","2024-04-28","1.06938","1.07072","1.06938","1.07072","2758","oanda_v20_mid_utc","true"
"EUR_USD","2024-04-29","1.07075","1.07338","1.06902","1.07148","81054","oanda_v20_mid_utc","true"
"EUR_USD","2024-04-30","1.07146","1.07355","1.06648","1.06659","70300","oanda_v20_mid_utc","true"
"EUR_USD","2024-05-01","1.06662","1.07328","1.06494","1.07172","78295","oanda_v20_mid_utc","true"
"EUR_USD","2024-05-02","1.0717","1.0731","1.06742","1.07298","70678","oanda_v20_mid_utc","true"
"EUR_USD","2024-05-03","1.07299","1.08126","1.07244","1.0763","76789","oanda_v20_mid_utc","true"
"EUR_USD","2024-05-05","1.07642","1.07648","1.07574","1.07584","1944","oanda_v20_mid_utc","true"
"EUR_USD","2024-05-06","1.07583","1.07909","1.07552","1.07674","42849","oanda_v20_mid_utc","true"
"EUR_USD","2024-05-07","1.07672","1.07874","1.07474","1.07499","48726","oanda_v20_mid_utc","true"
"EUR_USD","2024-05-08","1.07498","1.07576","1.0735","1.07469","41410","oanda_v20_mid_utc","true"
"EUR_USD","2024-05-09","1.07468","1.0786","1.0724","1.07817","46444","oanda_v20_mid_utc","true"
"EUR_USD","2024-05-10","1.07818","1.07902","1.07604","1.07708","44808","oanda_v20_mid_utc","true"
"EUR_USD","2024-05-12","1.0773","1.07754","1.0768","1.07704","2330","oanda_v20_mid_utc","true"
"EUR_USD","2024-05-13","1.07702","1.0807","1.07658","1.0792","42885","oanda_v20_mid_utc","true"
"EUR_USD","2024-05-14","1.07921","1.08257","1.07672","1.0814","49594","oanda_v20_mid_utc","true"
"EUR_USD","2024-05-15","1.08138","1.08904","1.0813","1.08886","57489","oanda_v20_mid_utc","true"
"EUR_USD","2024-05-16","1.08884","1.08951","1.08545","1.08678","49961","oanda_v20_mid_utc","true"
"EUR_USD","2024-05-17","1.0868","1.08786","1.08358","1.08697","40860","oanda_v20_mid_utc","true"
"EUR_USD","2024-05-19","1.0868","1.08743","1.08646","1.08726","1442","oanda_v20_mid_utc","true"
"EUR_USD","2024-05-20","1.08726","1.08846","1.08543","1.08604","41555","oanda_v20_mid_utc","true"
"EUR_USD","2024-05-21","1.08606","1.08748","1.08427","1.08541","48048","oanda_v20_mid_utc","true"
"EUR_USD","2024-05-22","1.0854","1.08636","1.08175","1.08251","50242","oanda_v20_mid_utc","true"
"EUR_USD","2024-05-23","1.08253","1.0861","1.08048","1.08116","63480","oanda_v20_mid_utc","true"
"EUR_USD","2024-05-24","1.08116","1.08579","1.08056","1.08468","42182","oanda_v20_mid_utc","true"
"EUR_USD","2024-05-26","1.08505","1.08516","1.08447","1.08466","1772","oanda_v20_mid_utc","true"
"EUR_USD","2024-05-27","1.08467","1.08675","1.08406","1.08615","30447","oanda_v20_mid_utc","true"
"EUR_USD","2024-05-28","1.08616","1.08891","1.08512","1.08512","49288","oanda_v20_mid_utc","true"
"EUR_USD","2024-05-29","1.08514","1.0859","1.07994","1.08012","56317","oanda_v20_mid_utc","true"
"EUR_USD","2024-05-30","1.08012","1.08452","1.07882","1.08314","55893","oanda_v20_mid_utc","true"
"EUR_USD","2024-05-31","1.08316","1.08825","1.08114","1.08486","62607","oanda_v20_mid_utc","true"
"EUR_USD","2024-06-02","1.08504","1.08544","1.08468","1.08526","2359","oanda_v20_mid_utc","true"
"EUR_USD","2024-06-03","1.08524","1.09098","1.08278","1.09072","58801","oanda_v20_mid_utc","true"
"EUR_USD","2024-06-04","1.09075","1.0916","1.0859","1.08818","66040","oanda_v20_mid_utc","true"
"EUR_USD","2024-06-05","1.08816","1.08916","1.08545","1.08742","57975","oanda_v20_mid_utc","true"
"EUR_USD","2024-06-06","1.08742","1.09021","1.0862","1.08918","56526","oanda_v20_mid_utc","true"
"EUR_USD","2024-06-07","1.08915","1.09023","1.07993","1.08017","67001","oanda_v20_mid_utc","true"
"EUR_USD","2024-06-09","1.07699","1.07798","1.07652","1.07788","4775","oanda_v20_mid_utc","true"
"EUR_USD","2024-06-10","1.07788","1.07817","1.07328","1.07636","56063","oanda_v20_mid_utc","true"
"EUR_USD","2024-06-11","1.07634","1.07736","1.07196","1.07401","54807","oanda_v20_mid_utc","true"
"EUR_USD","2024-06-12","1.074","1.08524","1.07346","1.08128","88308","oanda_v20_mid_utc","true"
"EUR_USD","2024-06-13","1.08127","1.08165","1.07329","1.07376","63678","oanda_v20_mid_utc","true"
"EUR_USD","2024-06-14","1.07376","1.0745","1.06676","1.07028","74248","oanda_v20_mid_utc","true"
"EUR_USD","2024-06-16","1.07068","1.07094","1.0702","1.07026","2259","oanda_v20_mid_utc","true"
"EUR_USD","2024-06-17","1.07024","1.07411","1.06864","1.074","58021","oanda_v20_mid_utc","true"
"EUR_USD","2024-06-18","1.07402","1.07614","1.07101","1.07386","58378","oanda_v20_mid_utc","true"
"EUR_USD","2024-06-19","1.07385","1.07535","1.07248","1.07472","39091","oanda_v20_mid_utc","true"
"EUR_USD","2024-06-20","1.07468","1.07485","1.07014","1.0706","55242","oanda_v20_mid_utc","true"
"EUR_USD","2024-06-21","1.0706","1.07207","1.0671","1.06927","58339","oanda_v20_mid_utc","true"
"EUR_USD","2024-06-23","1.06891","1.06956","1.0687","1.06878","2584","oanda_v20_mid_utc","true"
"EUR_USD","2024-06-24","1.06881","1.07465","1.06836","1.07322","55090","oanda_v20_mid_utc","true"
"EUR_USD","2024-06-25","1.07321","1.07444","1.06906","1.07092","51768","oanda_v20_mid_utc","true"
"EUR_USD","2024-06-26","1.07091","1.0718","1.0666","1.068","61189","oanda_v20_mid_utc","true"
"EUR_USD","2024-06-27","1.06799","1.07264","1.0677","1.07078","59325","oanda_v20_mid_utc","true"
"EUR_USD","2024-06-28","1.07078","1.07248","1.06855","1.07131","73238","oanda_v20_mid_utc","true"
"EUR_USD","2024-06-30","1.0744","1.07462","1.07326","1.0735","3328","oanda_v20_mid_utc","true"
"EUR_USD","2024-07-01","1.0735","1.07766","1.07196","1.07364","68026","oanda_v20_mid_utc","true"
"EUR_USD","2024-07-02","1.07368","1.07493","1.071","1.0748","59999","oanda_v20_mid_utc","true"
"EUR_USD","2024-07-03","1.07481","1.08168","1.07364","1.07912","57187","oanda_v20_mid_utc","true"
"EUR_USD","2024-07-04","1.07912","1.08141","1.07837","1.08104","36675","oanda_v20_mid_utc","true"
"EUR_USD","2024-07-05","1.08105","1.08426","1.08","1.08384","63433","oanda_v20_mid_utc","true"
"EUR_USD","2024-07-07","1.08062","1.08332","1.08044","1.08256","3868","oanda_v20_mid_utc","true"
"EUR_USD","2024-07-08","1.08255","1.0845","1.08146","1.08306","59223","oanda_v20_mid_utc","true"
"EUR_USD","2024-07-09","1.08309","1.08334","1.08054","1.08144","60030","oanda_v20_mid_utc","true"
"EUR_USD","2024-07-10","1.08145","1.08367","1.08109","1.08332","54027","oanda_v20_mid_utc","true"
"EUR_USD","2024-07-11","1.08333","1.09","1.08324","1.0874","100603","oanda_v20_mid_utc","true"
"EUR_USD","2024-07-12","1.08741","1.09114","1.08617","1.0907","85185","oanda_v20_mid_utc","true"
"EUR_USD","2024-07-14","1.08854","1.08956","1.08834","1.08857","5369","oanda_v20_mid_utc","true"
"EUR_USD","2024-07-15","1.08858","1.09224","1.08834","1.08982","81875","oanda_v20_mid_utc","true"
"EUR_USD","2024-07-16","1.08983","1.09056","1.08716","1.09019","80516","oanda_v20_mid_utc","true"
"EUR_USD","2024-07-17","1.09021","1.09482","1.08952","1.09404","93564","oanda_v20_mid_utc","true"
"EUR_USD","2024-07-18","1.09403","1.09408","1.08936","1.09004","91523","oanda_v20_mid_utc","true"
"EUR_USD","2024-07-19","1.09002","1.09004","1.08758","1.08821","82246","oanda_v20_mid_utc","true"
"EUR_USD","2024-07-21","1.08847","1.0903","1.08838","1.0899","3896","oanda_v20_mid_utc","true"
"EUR_USD","2024-07-22","1.08989","1.08997","1.08732","1.0889","79327","oanda_v20_mid_utc","true"
"EUR_USD","2024-07-23","1.08891","1.08968","1.08439","1.08497","74600","oanda_v20_mid_utc","true"
"EUR_USD","2024-07-24","1.08496","1.08666","1.08256","1.08381","89537","oanda_v20_mid_utc","true"
"EUR_USD","2024-07-25","1.0838","1.087","1.08284","1.08514","110575","oanda_v20_mid_utc","true"
"EUR_USD","2024-07-26","1.08514","1.08682","1.08422","1.08558","77110","oanda_v20_mid_utc","true"
"EUR_USD","2024-07-28","1.08592","1.08608","1.08528","1.0853","3663","oanda_v20_mid_utc","true"
"EUR_USD","2024-07-29","1.08528","1.087","1.08028","1.08192","78146","oanda_v20_mid_utc","true"
"EUR_USD","2024-07-30","1.08192","1.08358","1.07982","1.08158","86421","oanda_v20_mid_utc","true"
"EUR_USD","2024-07-31","1.08157","1.08496","1.08019","1.08239","115261","oanda_v20_mid_utc","true"
"EUR_USD","2024-08-01","1.08238","1.08354","1.07774","1.07864","119161","oanda_v20_mid_utc","true"
"EUR_USD","2024-08-02","1.07863","1.09267","1.07818","1.09111","137263","oanda_v20_mid_utc","true"
"EUR_USD","2024-08-04","1.09213","1.0924","1.0903","1.09106","7902","oanda_v20_mid_utc","true"
"EUR_USD","2024-08-05","1.09106","1.10089","1.08926","1.09505","235524","oanda_v20_mid_utc","true"
"EUR_USD","2024-08-06","1.09506","1.09631","1.09038","1.09258","164000","oanda_v20_mid_utc","true"
"EUR_USD","2024-08-07","1.09258","1.09366","1.09054","1.09274","121137","oanda_v20_mid_utc","true"
"EUR_USD","2024-08-08","1.09278","1.09452","1.08814","1.0915","121156","oanda_v20_mid_utc","true"
"EUR_USD","2024-08-09","1.09151","1.09314","1.0909","1.09156","88098","oanda_v20_mid_utc","true"
"EUR_USD","2024-08-11","1.09171","1.09197","1.09102","1.09128","3373","oanda_v20_mid_utc","true"
"EUR_USD","2024-08-12","1.09128","1.09394","1.09118","1.09362","75335","oanda_v20_mid_utc","true"
"EUR_USD","2024-08-13","1.09362","1.09997","1.09138","1.0996","86492","oanda_v20_mid_utc","true"
"EUR_USD","2024-08-14","1.0996","1.10474","1.09864","1.10116","86047","oanda_v20_mid_utc","true"
"EUR_USD","2024-08-15","1.10116","1.10156","1.09496","1.09724","82040","oanda_v20_mid_utc","true"
"EUR_USD","2024-08-16","1.09724","1.10298","1.09718","1.1028","70712","oanda_v20_mid_utc","true"
"EUR_USD","2024-08-18","1.10278","1.10344","1.10228","1.10248","3195","oanda_v20_mid_utc","true"
"EUR_USD","2024-08-19","1.10248","1.10875","1.10232","1.10856","80932","oanda_v20_mid_utc","true"
"EUR_USD","2024-08-20","1.10858","1.11318","1.10718","1.11276","93496","oanda_v20_mid_utc","true"
"EUR_USD","2024-08-21","1.11274","1.11741","1.10991","1.11551","95167","oanda_v20_mid_utc","true"
"EUR_USD","2024-08-22","1.11552","1.11651","1.10981","1.11161","90192","oanda_v20_mid_utc","true"
"EUR_USD","2024-08-23","1.1116","1.12009","1.11056","1.11927","99506","oanda_v20_mid_utc","true"
"EUR_USD","2024-08-25","1.11902","1.11958","1.11866","1.11895","5278","oanda_v20_mid_utc","true"
"EUR_USD","2024-08-26","1.11894","1.12017","1.11502","1.11646","93084","oanda_v20_mid_utc","true"
"EUR_USD","2024-08-27","1.11647","1.11906","1.115","1.11772","83822","oanda_v20_mid_utc","true"
"EUR_USD","2024-08-28","1.1177","1.11801","1.1105","1.11246","93295","oanda_v20_mid_utc","true"
"EUR_USD","2024-08-29","1.11246","1.114","1.10556","1.10802","103238","oanda_v20_mid_utc","true"
